[StateFP][ElectionYear],State,StateFP,Election_Year,w,w1,v,mvc,l1,l1w,l2,l2w,linf,linfw,r,r^2,BVAP%,Dem%,REP%,Votes,VAP,Winner
232020,Maine,23,2020,0.32861102320405894,0.3816802853204694,0.0035177347514235716,0.15407478036626227,7.59082782446209,0.4744267390288806,1.926185373787135,0.12038658586169594,0.6441296700344915,0.04025810437715572,0.22893423069793103,0.05241088198525351,0.7313553424900641,52.33497946589441,43.754908611680484,822534,1070615,Democrat
192000,Iowa,19,2000,0.2953817582292634,0.72722442793612,0.005156196945176762,0.13627173613752794,43.49352604160631,0.4393285458748112,4.422467443922433,0.04467138832244882,0.5517094189205813,0.005572822413339206,0.37739416293304817,0.1424263542159361,2.8083666432210808,48.53564595538184,48.22064773788865,1315563,2331640,Democrat
192004,Iowa,19,2004,0.32006332889725114,0.7790451467314649,0.005797807255755102,0.16022442565532555,43.71317608855019,0.4415472332176787,4.455782499636489,0.04500790403673221,0.596997770519794,0.006030280510300949,0.3708629728718062,0.13753934464731407,2.8083666432210808,49.23313168421695,49.90065750530225,1506908,2331640,Republican
192008,Iowa,19,2008,0.3496197327852004,0.7206977689130468,0.005943187618412038,0.18277906080566939,48.160245033967094,0.48646712155522315,4.894910369114038,0.04944353908195998,0.6561105782956925,0.006627379578744369,0.3753192973098255,0.1408645749331412,2.8083666432210808,53.9386525422626,44.40201194674718,1536820,2331640,Democrat
192012,Iowa,19,2012,0.3334298537715361,0.7527639987396106,0.0058656738233095465,0.16850273290826265,45.2694704573516,0.45726737835708686,4.6160819613402095,0.046627090518587974,0.6237308202683639,0.006300311315842059,0.4045718141982591,0.1636783528436707,2.8083666432210808,51.98801653414908,46.17786851053609,1582180,2331640,Democrat
192016,Iowa,19,2016,0.3262282297894463,0.9510172172294131,0.006591036232141292,0.18167272059276648,31.586719128499,0.31905776897473737,3.2659535899678986,0.032989430201695945,0.6093275723041843,0.0061548239626685285,0.5609820745208498,0.3147008879337163,2.8083666432210808,41.740489172947406,51.147327224046016,1566031,2331640,Republican
192020,Iowa,19,2020,0.3528699717355786,1.0812095314991756,0.007918003207931535,0.22071081487165087,32.885863936358945,0.3321804438016055,3.4082597066343108,0.0344268657235789,0.6626110561964489,0.006693040971681302,0.6036176667458402,0.3643542876076922,2.8083666432210808,44.89171557144218,53.34581999454719,1690871,2331640,Republican
052000,Arkansas,05,2000,0.09295549415898374,0.5112524499805016,0.0028285120267542993,0.04097167286847913,23.499339282776056,0.3133245237703474,2.925517831413906,0.03900690441885208,0.5917070059937629,0.007889426746583505,0.7169056767295793,0.513953749327096,14.995516988136915,45.86425626043496,51.30719769663293,921781,2219490,Republican
052004,Arkansas,05,2004,0.11219020524638901,0.5171068686727691,0.0024826818520395904,0.03861776520511842,22.258268386426202,0.29677691181901605,2.7938910892791666,0.037251881190388886,0.5293434666904132,0.007057912889205509,0.7245043990030995,0.5249066241748424,14.995516988136915,44.47505632565052,54.35828618175675,1053694,2219490,Republican
052008,Arkansas,05,2008,0.0755440305277445,0.3973746675526022,0.0019254435879471786,0.03590206360698715,15.840682659635753,0.2112091021284767,2.055134416119492,0.02740179221492656,0.4010960245667864,0.005347946994223819,0.8311640589006619,0.690833692808223,14.995516988136915,38.86465976512423,58.71590449992959,1086617,2219490,Republican
052012,Arkansas,05,2012,0.09158358014737444,0.4383304722286155,0.0020329307691522537,0.04776298105482092,14.34127438476428,0.19121699179685706,1.842194233929616,0.024562589785728214,0.3680116294273179,0.004906821725697572,0.8813363716435767,0.7767537999818648,14.995516988136915,36.87899030172011,60.566936084109116,1069468,2219490,Republican
052016,Arkansas,05,2016,0.06269514076418514,0.367168837349484,0.0014455267528262932,0.029436794462871466,10.720438851573505,0.14293918468764674,1.4261386708905508,0.01901518227854068,0.37486698152245207,0.004998226420299361,0.9117043576870897,0.8312048358256288,14.995516988136915,33.6751347026629,60.61372020079724,1129896,2219490,Republican
052020,Arkansas,05,2020,0.0595589658204978,0.2990845289043818,0.0018751273827012564,0.028288318532636213,9.833409502132536,0.13111212669510047,1.37189438305658,0.018291925107421066,0.43217082782663435,0.005762277704355125,0.8387698209083645,0.7035348124666498,14.995516988136915,34.77506195301496,62.39572985614432,1219069,2219490,Republican
082000,Colorado,08,2000,0.31978155339805825,0.6571901326843618,0.0048343370435944884,0.16760606540799564,22.183703481926038,0.34662036690509435,2.9058395135264683,0.04540374239885107,0.634596219378898,0.009915565927795281,0.11164524697887648,0.012464661172974328,3.7934898657554132,42.848351491469096,50.36218031739919,1849217,4153985,Republican
082004,Colorado,08,2004,0.3578004478726051,0.8656201615458715,0.007675516058157663,0.23023737229786234,24.80182910133923,0.38752857970842547,3.3067456191471116,0.05166790029917362,0.7149614073359376,0.011171271989624025,-0.0014682619288532122,2.1557930917197554e-06,3.7934898657554132,47.0378422542883,51.7110953545921,2129630,4153985,Republican
082008,Colorado,08,2008,0.3849425287356322,0.92116995038855,0.008722812385330778,0.25633529152235873,28.023778722003403,0.43787154253130317,3.7124392174599006,0.058006862772810946,0.7692455690619917,0.01201946201659362,0.007409995442487402,5.4908032457684066e-05,3.7934898657554132,53.66023684069159,44.70752210933716,2401361,4153985,Democrat
082012,Colorado,08,2012,0.36795229603505536,0.8480483459031796,0.00769549395575984,0.23152751081827552,26.433331855468843,0.4130208102417007,3.525335405449334,0.05508336571014585,0.7244833031108163,0.011320051611106505,0.04697595222429221,0.0022067400873789843,3.7934898657554132,51.49421010370085,46.1249477953789,2569217,4153985,Democrat
082016,Colorado,08,2016,0.3684639538107349,0.8682557887330066,0.007732164886869539,0.24224690695819,22.480727451601204,0.3512613664312688,3.1038881971091223,0.048498253079830037,0.6947519448422328,0.010855499138159887,0.056647536562669944,0.003208943398619028,3.7934898657554132,48.1569803828474,43.25139737143104,2780220,4153985,Democrat
082020,Colorado,08,2020,0.3977525778954826,0.8782903813643772,0.008555127852156091,0.2678324867501208,25.764426748390278,0.4025691679435981,3.543047815612517,0.05536012211894558,0.7632397540628746,0.011925621157232415,0.053115344971605874,0.0028212398714526975,3.7934898657554132,55.3995419069199,41.8979238435606,3256980,4153985,Democrat
012000,Alabama,01,2000,0.12440200237144128,0.7436641532034657,0.0026632587180065548,0.08577181451975734,10.884161898448093,0.16245017758877753,1.6661753725736248,0.024868289142889924,0.471448575345401,0.007036545900677627,0.837235109587896,0.7009626287266563,26.211049342442266,41.58928487083503,56.46518402129443,1672551,3709180,Republican
012004,Alabama,01,2004,0.10092077372557229,0.5436801299422096,0.001853497430010905,0.04456401200080664,7.448645633345988,0.11117381542307445,1.2127282850188654,0.01810042216446068,0.39006771701141907,0.005821906224051031,0.8895028209677742,0.7912152685096282,26.211049342442266,36.84440232237717,62.46068975770077,1883415,3709180,Republican
012008,Alabama,01,2008,0.10092077372557229,0.5447968511546903,0.002215193400012116,0.07004660648366488,6.679455941510762,0.09969337226135465,0.9902848156112327,0.014780370382257204,0.2704937867081454,0.004037220697136498,0.9630437540205649,0.9274532721580222,26.211049342442266,38.74043429457492,60.31691302917061,2099819,3709180,Republican
012012,Alabama,01,2012,0.10092077372557229,0.5910027357163377,0.0023203831127805536,0.07710520279222394,6.746653867459906,0.10069632637999859,0.9542666983297005,0.014242786542234336,0.24807510156079202,0.003702613456131224,0.9714403890570896,0.9436964294913897,26.211049342442266,38.43286627932531,60.66236047669166,2070353,3709180,Republican
012016,Alabama,01,2016,0.14178754468821853,0.4587373516181253,0.0012896641873691636,0.046650427940610265,3.6144617768994305,0.0539471906999915,0.5649615965065532,0.008432262634426167,0.15575019990428046,0.0023246298493176188,0.9827238473987334,0.9657461602461691,26.211049342442266,34.3580266623716,62.08300307954301,2123367,3709180,Republican
012020,Alabama,01,2020,0.10162468262962532,0.5519679183506303,0.001777764244184053,0.05297031639125805,4.119412033940784,0.061483761700608715,0.6551890753718816,0.00977894142346092,0.2054500983236245,0.003066419377964545,0.9722746617721522,0.9453180179241529,26.211049342442266,36.569990212122335,62.031643166864804,2323282,3709180,Republican
542000,West Virginia,54,2000,0.33171299465972887,0.8246361255389775,0.00530732856179862,0.17335662156769768,22.632653306914968,0.411502787398454,3.1243491272202655,0.056806347767641194,0.6146797328748257,0.011175995143178649,0.1515784653738003,0.022976031165076374,3.5066239652788718,45.59266436669526,51.91521992705099,648124,1428525,Republican
542004,West Virginia,54,2004,0.30832990820660366,0.8367603768867047,0.005041933707414886,0.1548559840404017,21.64774207175949,0.3935953103956271,2.9853103838802952,0.05427837061600537,0.5777097904640203,0.010503814372073096,0.11566309021402023,0.013377950437856582,3.5066239652788718,43.21274543147107,56.05041427416335,755659,1428525,Republican
542008,West Virginia,54,2008,0.2705495818399044,0.7713824985219907,0.004433217823124735,0.12458512452013525,21.05538600591566,0.3828252001075575,2.8844548029368213,0.05244463278066948,0.5370282128220013,0.009764149324036388,0.1667582280730968,0.027808306630078966,3.5066239652788718,42.58975038229676,55.71034310695479,713451,1428525,Republican
542012,West Virginia,54,2012,0.23484506278796635,0.7593697377420412,0.0036719097411823088,0.09640748625797782,16.7753227282438,0.30500586778625094,2.3133594884901387,0.042061081608911616,0.4157298060769914,0.007558723746854389,0.154797448513332,0.02396225006623767,3.5066239652788718,35.53919813853589,62.29565658373606,670440,1428525,Republican
542016,West Virginia,54,2016,0.20388093652907235,0.7896763117767889,0.003131637583022694,0.09358879490950614,10.972377955638416,0.19949778101160756,1.5410656120188186,0.028019374763978522,0.37254233795600805,0.006773497053745601,0.35785492914934225,0.12806015031648077,3.5066239652788718,26.476928017771517,68.63057481161935,713051,1428525,Republican
542020,West Virginia,54,2020,0.24103917094504657,0.8845434618368183,0.004230211224670837,0.13024396180048647,12.056141910307462,0.2192025801874084,1.707071683449315,0.031037666971805725,0.44685880678795653,0.008124705577962845,0.32491513177541975,0.10556984285663838,3.5066239652788718,29.696521244519612,68.63155192461606,794652,1428525,Republican
342000,New Jersey,34,2000,0.3116931014972092,0.45385863092917395,0.0034370967424271967,0.1302374850077029,8.780701271929392,0.4181286319966377,1.9362249718425224,0.09220118913535821,0.5807555967560293,0.027655028416953775,0.7852329658161832,0.6165908106044791,13.20868726919213,56.12560891508792,40.29124385907997,3187226,6156365,Democrat
342004,New Jersey,34,2004,0.30096955649124524,0.4636274036613851,0.003401122642357365,0.1260812061320112,8.147427991874837,0.3879727615178494,1.79660735450963,0.08555273116712524,0.5471972543518635,0.0260570121119935,0.8188128697492274,0.6704545156669652,13.20868726919213,52.95273196514605,46.20902453977362,3609691,6156365,Democrat
342008,New Jersey,34,2008,0.35990515304551296,0.5486769484911476,0.0043316489565220365,0.15777931001983952,9.178220885347837,0.4370581373975161,2.019696041292085,0.09617600196628977,0.6079450848893608,0.028949765947112422,0.8414114765062963,0.7079732727965057,13.20868726919213,57.71585656681337,42.027037659000996,3838498,6156365,Democrat
342012,New Jersey,34,2012,0.37790717615904945,0.5597876785638004,0.00450782135527479,0.16713525472527332,9.208665283913161,0.4385078706625315,2.0334613030375057,0.0968314906208336,0.6496766950106034,0.030936985476695402,0.818549838372287,0.6700238378992972,13.20868726919213,58.37721259723121,40.58927141009568,3640292,6156365,Democrat
342016,New Jersey,34,2016,0.37159852420582273,0.5477871907374531,0.004297868189874085,0.16418990585973886,8.431665177144707,0.40150786557831936,1.8784746968605788,0.08945117604097994,0.6216620158142327,0.029602953134011085,0.7765323774470159,0.6030025332235147,13.20868726919213,55.4530844496942,41.35038665002945,3874046,6156365,Democrat
342020,New Jersey,34,2020,0.36973340898006857,0.5413885405502652,0.004282952802142669,0.16267162903629984,8.967269027081654,0.4270128108134121,1.9857026687266806,0.09455726993936574,0.6007057620619815,0.028605036288665783,0.762420186495591,0.5812845407759717,13.20868726919213,57.334196752812986,41.396523857348505,4549353,6156365,Democrat
512000,Virginia,51,2000,0.13867866612214952,2.546705326179042,0.014162515994789421,0.24065230555958758,32.47285616680074,0.24415681328421607,3.1598840044194376,0.023758526349018327,0.5653050163488993,0.004250413656758641,0.5882974375498864,0.34609387502776245,19.35265244554148,44.42900937826497,52.481142207895225,2735474,6198525,Republican
512004,Virginia,51,2004,0.16498390232282945,2.6159791458827684,0.0158191784760612,0.2904476212956989,32.06171637306882,0.2410655366396152,3.1483860466250397,0.023672075538534135,0.5976379189532101,0.004493518187618121,0.5846703137819005,0.341839375817826,19.35265244554148,45.48747193604156,53.679003074323525,3195825,6198525,Republican
512008,Virginia,51,2008,0.16982665222101845,3.2860589722290707,0.022089358786525206,0.44943859011619536,38.819340054975235,0.2918747372554529,3.6574294288831695,0.027499469390099018,0.6464240419079129,0.004860331142164759,0.6428588132973877,0.41326745383412555,19.35265244554148,52.63567570821975,46.324310057233845,3720526,6198525,Democrat
512012,Virginia,51,2012,0.16982665222101845,3.1817537425753257,0.02136489534394329,0.4485414844286742,35.67234376691006,0.26821311102939893,3.3745393192702107,0.025372476084738426,0.6401208228009555,0.004812938517300417,0.6976200977654406,0.486673800806263,19.35265244554148,51.161907363117024,47.27789195583023,3851684,6198525,Democrat
512016,Virginia,51,2016,0.20294901070346805,2.902952223002991,0.02079311256126068,0.48469313934008573,29.172390760626605,0.21934128391448576,2.978457999693927,0.022394421050330276,0.7010296311248209,0.005270899482141511,0.6387749063992575,0.4080333810453802,19.35265244554148,49.72789199301014,44.40669663012711,3984631,6198525,Democrat
512020,Virginia,51,2020,0.22117176355454493,3.277966446638545,0.023951313457097556,0.5639612564551554,32.6990165505151,0.245857267297106,3.3367804948745423,0.02508857514943265,0.761164438274344,0.005723040889280782,0.5785565919874306,0.3347277301321102,19.35265244554148,54.08434544884149,43.975036973961366,4462600,6198525,Democrat
062000,California,06,2000,0.3777182240623417,0.7815004283598911,0.0060980268991414795,0.21802142532972685,23.593824815379048,0.40679008302377667,3.206304651278255,0.05528111467721129,0.7013815658717837,0.012092785618479028,0.37484363811588517,0.14050775303595267,6.492357585799055,53.44957110507379,41.65136766340904,10965856,25774905,Democrat
062004,California,06,2004,0.4168977520797687,0.9628553158675714,0.007868849239637423,0.27247717679264005,25.079095169241185,0.4323981925731239,3.445926174749699,0.05941252025430516,0.7797406219066377,0.013443803825976512,0.1954292065442285,0.03819257477050672,6.492357585799055,54.40512099878566,44.42537992347669,12383678,25774905,Democrat
062008,California,06,2008,0.4208010656497721,0.9520054021942095,0.008151291605171253,0.27387774939136755,28.780952558538296,0.4962233199747982,3.9023303581664326,0.06728155789942125,0.7875472490466445,0.013578400845631802,0.22013735060904022,0.0484604531331675,6.492357585799055,61.01263834713425,36.954858832464474,13561900,25774905,Democrat
062012,California,06,2012,0.4176570904933155,0.9764648448720653,0.008322671398505694,0.27693179626394593,27.83425009929856,0.47990086378100966,3.785727617634043,0.06527116582127661,0.7812592987337313,0.013469987909202265,0.2696536360590379,0.07271308343986008,6.492357585799055,60.23895914168964,37.1203785207048,13038547,25774905,Democrat
062016,California,06,2016,0.42519813106221904,0.9317331656164484,0.008237926663713506,0.2842640059642449,26.97105295427144,0.4650181543839903,3.7127283365143855,0.0640125575261101,0.7963413798715384,0.013730023790888593,0.284491362301223,0.08093533522400574,6.492357585799055,61.72639960455788,31.617106538439433,14181595,25774905,Democrat
062020,California,06,2020,0.42628051213721924,0.9213610478180161,0.008019329793290543,0.27576119410842426,29.101319151178096,0.5017468819168637,3.977790338799439,0.0685825920482662,0.7985061420215388,0.013767347276233428,0.2144105078685429,0.045971865884446496,6.492357585799055,63.48394689387351,34.32072362528492,17500881,25774905,Democrat
242000,Maryland,24,2000,0.1832627540712295,0.7285253030004163,0.004577312216618208,0.10715123261430062,6.218371783822851,0.25909882432595216,1.3441848404377092,0.05600770168490455,0.44785361544628655,0.01866056731026194,0.865815502760838,0.7496364848210026,30.141670907558606,56.56841835021822,40.17798250291289,2025480,4313165,Democrat
242004,Maryland,24,2004,0.17871266289507137,0.7579745255351367,0.004421446943077687,0.11179934415233872,5.713104882403484,0.23804603676681182,1.254031785090425,0.052251324378767706,0.4821844945800763,0.020091020607503177,0.841363132918796,0.7078919214349316,30.141670907558606,55.91424565860999,42.93427936236057,2386678,4313165,Democrat
242008,Maryland,24,2008,0.19190229483757104,0.8282970129135296,0.005697433945418728,0.1772594172237203,6.92914569787198,0.28871440407799914,1.482869367776407,0.061786223657350293,0.5383031854094312,0.022429299392059635,0.8524360461571212,0.7266472127879857,30.141670907558606,61.919344762645935,36.4745196451127,2631596,4313165,Democrat
242012,Maryland,24,2012,0.20054419938368928,0.8160150016875234,0.005898209668065803,0.16894855777587797,6.7713865508145314,0.2821411062839388,1.4427192649410514,0.06011330270587714,0.5316784008476455,0.022153266701985228,0.8751106558476568,0.765818659978116,30.141670907558606,61.97419077931849,35.89773233894539,2707327,4313165,Democrat
242016,Maryland,24,2016,0.22248990292637982,0.8271306651750399,0.005528442826019338,0.1796942583173305,5.837092555987923,0.24321218983283013,1.3024316253486308,0.054267984389526285,0.5697036585889208,0.023737652441205032,0.8155183198108393,0.6650701299470945,30.141670907558606,60.32574423519277,33.90930472854767,2781446,4313165,Democrat
242020,Maryland,24,2020,0.1957633553166379,0.8332289943357881,0.006115718671226515,0.18529143926230007,7.072840944497444,0.2947017060207268,1.558262117468855,0.06492758822786895,0.6085434931316924,0.025355978880487184,0.7651472108676768,0.585450254298585,30.141670907558606,65.36064333883981,32.150280981656095,3037031,4313165,Democrat
422000,Pennsylvania,42,2000,0.39289670608429705,1.0255883548547486,0.006959939656908033,0.21296533305359422,24.915285403544715,0.3718699313961898,3.113139888565822,0.0464647744562063,0.5721479617549279,0.00853952181723773,0.5702402843124428,0.32517398185273555,10.052500524084897,50.60817131276612,46.43813292862545,4912185,9778950,Democrat
422004,Pennsylvania,42,2004,0.3968487096010812,1.0319190734942474,0.007036472888786012,0.21383931685473162,24.698303363158058,0.368631393479971,3.082772978234135,0.04601153698856918,0.5388289696457904,0.00804222342754911,0.622055605567014,0.3869531764173445,10.052500524084897,50.95760076201523,48.455798745838365,5765764,9778950,Democrat
422008,Pennsylvania,42,2008,0.42350633721351416,1.1237662209364971,0.008110223393033614,0.23510456182611023,27.21276547127492,0.40616067867574507,3.3794828195612765,0.05044004208300413,0.6018200781457682,0.008982389226056242,0.6438587754273616,0.4145541226948216,10.052500524084897,54.64257915841486,44.328243933863284,5977981,9778950,Democrat
422012,Pennsylvania,42,2012,0.44541041036873064,1.180275719007317,0.00844215768687814,0.255975606020609,24.424007788560424,0.3645374296800063,3.054469819847039,0.04558910178876177,0.6067616697496176,0.009056144324621158,0.6829907046824456,0.46647630268262363,10.052500524084897,52.0768577021407,46.68086603367445,5742040,9778950,Democrat
422016,Pennsylvania,42,2016,0.4177968153238948,1.193254797580695,0.007902421585984084,0.263910740066483,19.27201154952324,0.28764196342571996,2.471189876626493,0.036883430994425266,0.49795983618563616,0.007432236360979644,0.7024309180607556,0.493409194647676,10.052500524084897,47.85361616456285,48.57788580374602,6115402,9778950,Republican
422020,Pennsylvania,42,2020,0.40688955629212453,1.210202591194775,0.008246914641900817,0.26528223770624404,20.669527784940303,0.3085004147006015,2.652971095419811,0.03959658351372852,0.5351410440095639,0.007987179761336774,0.6700713744546163,0.4489956468634986,10.052500524084897,50.00849567544814,48.84361204017247,6915283,9778950,Democrat
092000,Connecticut,09,2000,0.3008616374103538,0.3621533289635902,0.0025378619602173594,0.12269865842071884,3.866628947713945,0.48332861846424313,1.3704227397330597,0.17130284246663247,0.5270364236464518,0.06587955295580647,0.6341854048552235,0.40219112773138366,9.534886832593283,55.909628132440346,38.4436032270773,1459525,2615815,Democrat
092004,Connecticut,09,2004,0.2933860462267233,0.3546777377799597,0.0024075743397382146,0.11641622292033263,3.7816830199092752,0.4727103774886594,1.3421340275025861,0.16776675343782327,0.5166666723145367,0.06458333403931708,0.45510728861176114,0.20712264414754886,9.534886832593283,54.3137089719902,43.94727791082799,1578769,2615815,Democrat
092008,Connecticut,09,2008,0.32577801522639244,0.3908285614446685,0.0029974245331716807,0.1447995910433384,4.262260900219451,0.5327826125274314,1.5105832505457686,0.18882290631822107,0.587203638806949,0.07340045485086863,0.5626769667710235,0.31660536893463953,9.534886832593283,60.73098838250607,38.13045471241618,1647085,2615815,Democrat
092012,Connecticut,09,2012,0.31184861309402406,0.37314030464726045,0.0027353242555264133,0.1322189074163951,4.010578804890407,0.5013223506113009,1.4212087929885995,0.17765109912357493,0.5388867380737299,0.06736084225921624,0.6790400034929575,0.4610953263437157,9.534886832593283,58.09690702458782,40.753457411811524,1557885,2615815,Democrat
092016,Connecticut,09,2016,0.2954341008297613,0.37494485693575835,0.002527514789528802,0.1185910997092917,3.5503844960777715,0.44379806200972144,1.2580004011383155,0.15725005014228943,0.4722388066407343,0.05902985083009179,0.8956070305550377,0.8021119531796121,9.534886832593283,54.56630109670987,40.92691437881478,1644920,2615815,Democrat
092020,Connecticut,09,2020,0.3153186034504246,0.4012606331077955,0.0029388670247024557,0.13615594130714134,3.952276104541767,0.4940345130677209,1.4003809097811908,0.17504761372264885,0.5266354838711613,0.06582943548389517,0.8422484727065923,0.7093824897765874,9.534886832593283,59.26073151568352,39.187118288330716,1823857,2615815,Democrat
442000,Rhode Island,44,2000,0.32630274657822894,0.655711129065673,0.0052888605063379866,0.25483464594459726,2.745909766122011,0.5491819532244022,1.2294625329953983,0.24589250659907966,0.5752866954068464,0.11505733908136928,0.8160215482139018,0.6658911671494133,5.170277664224395,60.9877001896791,31.911799213907194,409112,795025,Democrat
442004,Rhode Island,44,2004,0.3135156551070159,0.6555847048495612,0.005218840442292034,0.25140582871304834,2.740111122599499,0.5480222245198998,1.2258218641562413,0.24516437283124826,0.5739019501031938,0.11478039002063875,0.8611149311299185,0.7415189246148843,5.170277664224395,59.538516900494855,38.74633557114665,436289,795025,Democrat
442008,Rhode Island,44,2008,0.33009107755391714,0.6956011211953893,0.005874235106631241,0.281827002449604,2.909629668740171,0.5819259337480343,1.301805764519793,0.26036115290395856,0.6123124918552261,0.12246249837104521,0.8053592664880229,0.6486035481181263,5.170277664224395,62.86400461245617,35.057846474735356,471766,795025,Democrat
442012,Rhode Island,44,2012,0.3326257668199959,0.6846716771971267,0.005792249965878361,0.27904175701347633,2.8672600303637035,0.5734520060727407,1.2827165453800151,0.25654330907600303,0.5952419356948299,0.11904838713896597,0.9095391934815927,0.8272615444791461,5.170277664224395,62.687253628407134,35.25786425976904,445719,795025,Democrat
442016,Rhode Island,44,2016,0.2875532248846962,0.6445296592430237,0.004798223890135644,0.22485313580061464,2.526609755088725,0.505321951017745,1.1332383531780794,0.2266476706356159,0.5618816714593469,0.11237633429186937,0.4935045994153497,0.24354678964410476,5.170277664224395,54.35461874428159,38.94772731196161,463416,795025,Democrat
